"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y"
100,100,63,82,35,63,10,43,0,21,14,0,63,2,35,11,0
88,82,39,100,4,68,100,35,84,0,0,22,49,62,84,93,0
0,91,15,56,44,22,15,0,36,34,82,67,100,100,5,95,0
100,100,62,80,31,56,9,29,12,0,59,2,48,23,0,18,0
100,85,32,100,0,67,56,34,68,0,23,24,71,59,61,84,0
14,67,44,47,44,9,0,0,23,36,63,68,100,100,44,88,0
90,79,70,100,0,74,51,37,100,0,22,10,56,50,79,87,0
100,81,62,100,35,72,46,35,39,0,0,14,34,44,94,57,0
82,90,50,66,100,30,40,0,18,27,72,62,100,100,0,99,0
89,100,80,97,44,61,44,20,99,0,100,31,40,46,0,29,0
100,100,60,79,27,54,2,26,10,0,54,16,34,40,0,21,0
100,80,73,100,68,62,69,22,27,0,0,29,45,50,93,63,0
74,100,46,89,21,54,17,16,65,0,100,22,46,34,0,27,0
100,100,68,95,33,72,7,45,0,15,38,0,55,25,11,33,0
100,100,40,84,0,45,0,0,57,17,38,50,14,52,57,27,0
33,81,56,52,74,15,0,0,10,34,64,66,100,100,24,89,0
88,100,39,75,9,48,0,21,55,0,100,21,76,48,0,61,0
68,84,0,100,2,65,97,35,100,0,11,16,52,58,74,98,0
100,100,56,92,22,69,0,42,3,13,47,0,73,23,33,42,0
100,100,60,83,24,51,0,17,45,0,94,17,57,41,6,30,0
45,87,56,67,51,25,0,0,5,35,53,68,100,100,47,98,0
97,72,100,100,44,81,13,53,0,23,41,0,85,22,18,32,0
100,100,67,77,44,53,31,26,38,0,88,4,44,15,0,4,0
65,83,24,100,18,71,79,37,78,0,0,22,44,59,100,92,0
93,100,49,75,69,37,62,0,0,2,38,38,100,69,67,87,0
100,100,58,78,23,55,0,30,5,3,60,0,95,22,47,32,0
0,67,41,40,48,0,9,0,40,38,83,72,100,100,35,79,0
100,100,63,83,27,57,0,26,25,0,76,12,58,39,15,24,0
4,69,57,50,46,6,0,0,46,40,100,77,82,100,5,72,0
100,100,57,97,22,68,0,37,11,5,92,0,92,28,3,25,0
86,70,70,100,28,79,42,39,30,0,0,16,41,46,100,62,0
95,100,51,76,22,51,11,24,27,0,100,13,78,36,0,40,0
100,100,54,94,17,68,0,32,21,0,65,9,52,40,14,22,0
66,96,66,77,71,32,33,0,0,31,49,64,100,96,48,100,0
86,82,46,100,43,66,86,32,63,0,0,12,46,45,100,75,0
74,100,43,73,94,38,100,0,51,8,79,46,91,84,0,88,0
100,77,70,100,33,75,31,36,17,0,0,17,39,45,93,62,0
100,83,30,100,0,72,52,38,59,0,30,16,64,54,71,88,0
78,72,60,100,0,72,56,37,100,0,31,3,57,43,95,83,0
17,99,7,62,29,25,12,0,0,36,59,68,100,100,15,85,0
5,79,32,48,32,7,0,0,31,37,78,68,100,100,41,77,0
93,84,41,100,36,65,90,33,71,0,0,7,53,39,100,74,0
76,87,38,100,45,64,51,23,15,0,0,25,51,42,100,62,0
73,83,18,100,0,67,72,34,100,0,6,16,37,54,70,88,0
50,83,74,47,90,0,41,4,59,49,100,85,47,100,0,71,0
50,100,35,71,17,42,12,12,56,0,100,20,54,31,0,19,0
95,100,54,94,67,54,61,14,15,0,0,38,46,58,100,72,0
32,59,53,100,100,95,79,46,48,0,93,19,58,55,0,63,0
62,76,23,100,0,67,67,35,89,0,22,22,56,60,100,96,0
100,100,58,88,24,61,1,31,14,0,67,1,48,27,0,19,0
86,62,64,100,0,80,40,44,92,12,29,0,41,37,100,65,0
95,68,76,100,34,78,50,39,52,0,0,6,40,39,100,60,0
100,100,59,86,28,58,9,28,34,0,91,9,53,23,0,9,0
93,100,46,78,13,51,0,21,38,0,100,8,78,28,15,22,0
48,84,38,41,20,0,0,14,37,51,89,81,100,100,36,84,0
78,100,47,78,19,49,8,18,48,0,100,15,62,35,0,34,0
100,100,59,90,29,62,4,31,15,0,64,10,52,37,0,29,0
72,68,42,100,0,68,61,34,79,0,1,16,50,53,100,88,0
81,100,39,77,17,42,22,5,78,0,100,31,45,46,0,27,0
9,70,41,100,100,85,68,42,27,2,75,0,45,42,0,80,0
56,94,21,74,100,89,29,100,0,63,2,0,74,21,20,66,0
86,78,53,100,32,69,56,32,36,0,0,18,49,48,100,77,0
60,100,15,85,0,50,10,17,57,0,100,18,69,43,20,31,0
100,100,55,79,19,53,0,25,26,0,89,8,75,34,7,37,0
100,97,58,100,18,76,0,47,12,16,62,0,85,18,28,24,0
87,100,36,71,85,35,52,0,0,13,51,49,100,85,44,97,0
100,100,49,93,21,62,0,32,12,0,88,8,93,34,16,22,0
0,76,30,48,53,9,11,0,47,34,97,66,100,100,38,85,0
83,95,6,100,20,65,100,38,83,0,0,12,12,55,36,95,0
100,86,43,100,0,74,45,38,66,0,36,25,63,64,90,94,0
59,94,8,100,17,65,90,36,76,0,0,10,48,46,100,83,0
89,68,81,100,34,80,34,40,30,0,0,8,38,42,100,59,0
100,100,51,82,17,55,0,24,32,0,83,14,77,43,25,39,0
86,100,39,77,4,51,0,25,29,0,100,11,89,36,18,51,0
86,100,49,77,28,51,26,24,51,0,100,13,63,34,0,31,0
